name,category,city,district,parcelAddress,roadAddress,roadPostal,districtPostal,latitude,longitude,xCoordinate,yCoordinate
미친피자 동대문직영점,기타,서울특별시,동대문구,서울특별시 동대문구 신설동 81-55,"서울특별시 동대문구 보문로 14, 1층 (신설동)",2581,130-810,37.577082846359500,127.02344977767000,202000.516482784,452731.693287175
가마솥황칠갈비탕,한식,서울특별시,동대문구,서울특별시 동대문구 답십리동 66-41,서울특별시 동대문구 답십리로51길 3-6 (답십리동),2538,130-883,37.57339357594040,127.05830187273900,205079.039862952,452323.583672548
맛있는 시장닭발,한식,서울특별시,동대문구,서울특별시 동대문구 제기동 630-9,서울특별시 동대문구 홍릉로1길 38 (제기동),2572,130-862,37.58080478640730,127.04282117498200,203711.288973979,453145.330577674
수을방,한식,서울특별시,중랑구,서울특별시 중랑구 상봉동 102-79,"서울특별시 중랑구 면목로92길 7, 2층 (상봉동)",2148,131-859,37.59512021962670,127.08642978284700,207561.33148717,454736.6288348
전주식당,한식,서울특별시,강북구,서울특별시 강북구 미아동 698-3,"서울특별시 강북구 삼양로27길 38, 1층 (미아동)",1194,142-819,37.61925255318210,127.01903293058300,201609.49473987,457411.476225215
브라운헤이븐(Brown Haven),기타,서울특별시,강북구,서울특별시 강북구 미아동 75-290 지상1층,"서울특별시 강북구 도봉로10라길 20, 1층 (미아동)",1216,142-804,37.61571687950600,127.03193068935900,202748.162376599,457019.395833445
홍콩분식 방학점,분식,서울특별시,도봉구,서울특별시 도봉구 방학동 632-57,"서울특별시 도봉구 도당로13길 17, 1층 (방학동)",1357,132-842,37.66568046882540,127.03523744793500,203038.041887993,462564.347474152
가마치통닭 신창시장점,호프/통닭,서울특별시,도봉구,서울특별시 도봉구 창동 553-3,"서울특별시 도봉구 우이천로 192, 1층 (창동)",1472,132-918,37.63755509802650,127.03652361464100,203152.695206629,459443.092100429
오마카세 오사이초밥 노원점,일식,서울특별시,노원구,서울특별시 노원구 상계동 726-1 일신상가,"서울특별시 노원구 동일로218길 17, 일신상가 상가동 2층 209호 (상계동)",1751,139-832,37.65412832162320,127.06193499171900,205394.112077124,461283.511494133
태백집,한식,서울특별시,노원구,서울특별시 노원구 중계동 590 신안아파트,"서울특별시 노원구 덕릉로 595, 104호 (중계동, 신안아파트)",1708,139-922,37.651653234688500,127.07196105772900,206278.948559087,461009.455067208
두번먹는 명인 김치찜,한식,서울특별시,은평구,서울특별시 은평구 구산동 21-48 2층,"서울특별시 은평구 연서로 97, 2층 (구산동)",3413,122-819,37.60817432424040,126.91511130959400,192434.788820637,456185.340280099
즈믄,기타,서울특별시,은평구,서울특별시 은평구 신사동 336-13 1층,"서울특별시 은평구 증산로 395-12, 1층 (신사동)",3442,122-891,37.59198094325780,126.91318080760700,192262.673445967,454388.403545792
